"t","x","y","z","a"
3.759178335E0,-7.242512703E-2,7.934366912E-2,2.321227551E0,2.323712150E0
3.764170158E0,-5.328069627E-2,8.880048990E-2,2.270319939E0,2.272680572E0
3.769161981E0,-4.838606715E-2,7.919798791E-2,2.233824253E0,2.235751401E0
3.774153804E0,-3.871563077E-2,8.391231298E-2,2.187817574E0,2.189768461E0
3.779145627E0,-4.814562201E-2,8.379784226E-2,2.156220436E0,2.158385195E0
3.784137449E0,-5.756391585E-2,9.803301841E-2,2.134232998E0,2.137258657E0
3.789129272E0,-6.222805381E-2,8.829692006E-2,2.102715969E0,2.105488809E0
3.794121095E0,-8.131416142E-2,1.025265008E-1,2.114285946E0,2.118331593E0
3.799112918E0,-7.168233395E-2,8.800265938E-2,2.125844955E0,2.128872847E0
3.804104741E0,-6.210446358E-2,6.397622079E-2,2.166086197E0,2.167920509E0
3.809096564E0,-6.214430928E-2,5.915067345E-2,2.215843678E0,2.217503984E0
3.814088387E0,-5.261926353E-2,6.867475063E-2,2.265539169E0,2.267190494E0
3.819080210E0,-6.219494343E-2,8.775227517E-2,2.296043873E0,2.298561754E0
3.824072033E0,-5.728976429E-2,6.846793741E-2,2.273904800E0,2.275656612E0
3.829063856E0,-6.187376380E-2,7.307880372E-2,2.237449646E0,2.239497665E0
3.834055679E0,-5.688719451E-2,8.254595101E-2,2.186698914E0,2.188995689E0
3.839047502E0,-6.151267886E-2,8.243816346E-2,2.155148029E0,2.157601189E0
3.844039324E0,-6.143179536E-2,8.715368062E-2,2.142773628E0,2.145425005E0
3.849031147E0,-4.704469442E-2,9.186004102E-2,2.120855808E0,2.123365449E0
3.854022970E0,-6.619295478E-2,1.013033390E-1,2.118101120E0,2.121555144E0
3.859014793E0,-5.666427314E-2,9.634706378E-2,2.124919891E0,2.127857641E0
3.864006616E0,-5.188895762E-2,8.665452152E-2,2.117384911E0,2.119792520E0
3.868998439E0,-5.182068050E-2,8.171751350E-2,2.128989220E0,2.131187048E0
3.873990262E0,-7.558171451E-2,6.252229959E-2,2.159706593E0,2.161932978E0
3.878982085E0,-6.105479598E-2,4.339454323E-2,2.190387726E0,2.191668124E0
3.883973908E0,-5.583749712E-2,4.311425984E-2,2.195878029E0,2.197010920E0
3.888965731E0,-5.074457824E-2,5.707887560E-2,2.182331085E0,2.183667094E0
3.893957554E0,-5.515046418E-2,8.509104699E-2,2.154651165E0,2.157035860E0
3.898949377E0,-5.468939245E-2,7.946634293E-2,2.084463596E0,2.086694590E0
3.903941199E0,-5.415041745E-2,7.393078506E-2,2.024354935E0,2.026428121E0
3.908933022E0,-5.361576378E-2,7.327190042E-2,1.983739853E0,1.985816514E0
3.913924845E0,-6.266528368E-2,6.795396656E-2,1.971956730E0,1.974122089E0
3.918916668E0,-7.163898647E-2,9.595971555E-2,1.988762379E0,1.992364477E0
3.923908491E0,-6.158533692E-2,9.524124861E-2,2.024423122E0,2.027597748E0
3.928900314E0,-5.644708872E-2,1.039013937E-1,2.021803856E0,2.025258651E0
3.933892137E0,-4.185488820E-2,5.550728738E-2,1.971721172E0,1.972946343E0
3.938883960E0,-3.204971552E-2,3.600737453E-2,1.941046715E0,1.941645195E0
3.943875783E0,-3.652963042E-2,4.049437493E-2,1.924870968E0,1.925643386E0
3.948867606E0,-5.509212613E-2,6.868655980E-2,1.927819252E0,1.929829022E0
3.953859481E0,-5.917024612E-2,9.185345471E-2,1.925992012E0,1.929088750E0
3.958851356E0,-6.329846382E-2,7.209230959E-2,1.881446362E0,1.883890763E0
3.963843231E0,-7.230900228E-2,5.245372653E-2,1.861021042E0,1.863163789E0
3.968835106E0,-5.762860179E-2,5.201490968E-2,1.840769768E0,1.842406021E0
3.973826981E0,-4.307042062E-2,5.628444999E-2,1.830184937E0,1.831556688E0
3.978818856E0,-3.813087940E-2,9.380017221E-2,1.819687843E0,1.822502753E0
3.983810731E0,-4.260386527E-2,8.352282643E-2,1.809273720E0,1.811701561E0
3.988802606E0,-3.745666146E-2,6.853706390E-2,1.784698486E0,1.786406734E0
3.993794481E0,-3.230971098E-2,6.317309290E-2,1.779319763E0,1.780733999E0
3.998786356E0,-5.090576410E-2,5.314945430E-2,1.769235611E0,1.770765628E0
4.003778231E0,-5.989187956E-2,5.745330453E-2,1.763986588E0,1.765937881E0
4.008770106E0,-5.468598008E-2,6.172128767E-2,1.754036903E0,1.755974240E0
4.013761981E0,-5.906301737E-2,6.116078049E-2,1.715681076E0,1.717786551E0
4.018753856E0,-5.386421084E-2,5.585787445E-2,1.677642822E0,1.679436481E0
4.023745731E0,-4.391674697E-2,5.538913608E-2,1.668411255E0,1.669908007E0
4.028737606E0,-3.405264020E-2,5.971743912E-2,1.654506683E0,1.655934214E0
4.033729481E0,-4.326476157E-2,5.455596000E-2,1.659711838E0,1.661171748E0
4.038721356E0,-4.285933077E-2,6.359504908E-2,1.664873123E0,1.666638464E0
4.043713231E0,-4.725003242E-2,6.781332940E-2,1.646250725E0,1.648324198E0
4.048705106E0,-4.210664332E-2,6.245449930E-2,1.632532120E0,1.634268844E0
4.053696981E0,-4.650315642E-2,6.668077409E-2,1.609430313E0,1.611482175E0
4.058688856E0,-3.661750257E-2,6.137480587E-2,1.586521149E0,1.588130052E0
4.063680731E0,-4.105971754E-2,6.090520322E-2,1.563801765E0,1.565525888E0
4.068672606E0,-3.596843779E-2,4.623930156E-2,1.565014839E0,1.566110867E0
4.073664481E0,-4.991257191E-2,5.539146811E-2,1.547224045E0,1.549019601E0
4.078656356E0,-4.945114255E-2,4.542959481E-2,1.539076805E0,1.540541033E0
4.083648231E0,-3.949747980E-2,4.500676692E-2,1.516753197E0,1.517934755E0
4.088640106E0,-4.396021366E-2,4.937987030E-2,1.518361092E0,1.519799749E0
4.093631981E0,-5.313277245E-2,4.421510547E-2,1.491464615E0,1.493065559E0
4.098623856E0,-4.323598742E-2,6.279470026E-2,1.479037285E0,1.481000950E0
4.103615731E0,-2.871790528E-2,5.277405679E-2,1.480959892E0,1.482178134E0
4.108607606E0,-3.797443211E-2,6.657794118E-2,1.463870049E0,1.465875233E0
4.113599481E0,-3.286455572E-2,6.122995168E-2,1.451670647E0,1.453333015E0
4.118591356E0,-3.729309142E-2,6.550927460E-2,1.449068069E0,1.451027398E0
4.123583231E0,-4.168522358E-2,6.491707265E-2,1.446488380E0,1.448544276E0
4.128575106E0,-4.129272699E-2,6.437572092E-2,1.424935341E0,1.426986352E0
4.133566981E0,-4.565140605E-2,4.959190637E-2,1.403561592E0,1.405179188E0
4.138558856E0,-4.056647420E-2,4.447438568E-2,1.377620697E0,1.378935239E0
4.143550731E0,-4.031613469E-2,4.884894192E-2,1.375639915E0,1.377097232E0
4.148542606E0,-4.477173090E-2,4.373481125E-2,1.373674393E0,1.375099480E0
4.153534481E0,-4.444283247E-2,3.866627812E-2,1.366976738E0,1.368245464E0
4.158526356E0,-3.457377851E-2,2.884373069E-2,1.365081787E0,1.365824144E0
4.163518231E0,-3.423850238E-2,3.330214322E-2,1.339459419E0,1.340310727E0
4.168510106E0,-2.915851772E-2,5.197174102E-2,1.337793350E0,1.339119983E0
4.173501981E0,-3.366340697E-2,5.624166131E-2,1.321897507E0,1.323521578E0
4.178493856E0,-2.867887914E-2,6.043080240E-2,1.296639442E0,1.298363664E0
4.183485731E0,-5.213551223E-2,7.416938245E-2,1.281084061E0,1.284287966E0
4.188477606E0,-3.270642459E-2,5.935059488E-2,1.270407677E0,1.272213767E0
4.193469481E0,-3.718176484E-2,5.410706252E-2,1.255072594E0,1.256788476E0
4.198461356E0,-5.111680925E-2,3.475240618E-2,1.263607025E0,1.265117928E0
4.203453231E0,-3.174106777E-2,3.450630605E-2,1.253077507E0,1.253954313E0
4.208445054E0,-4.106277227E-2,4.371240735E-2,1.252135277E0,1.253570771E0
4.213436877E0,-3.601643443E-2,4.804921895E-2,1.241703033E0,1.243154188E0
4.218428699E0,-2.621756494E-2,3.330884874E-2,1.221859932E0,1.222595000E0
4.223420522E0,-3.549435735E-2,4.247929156E-2,1.206930161E0,1.208198970E0
4.228412345E0,-3.040377796E-2,4.217048734E-2,1.196870804E0,1.197999358E0
4.233404168E0,-3.485205770E-2,5.601692200E-2,1.191644669E0,1.193469555E0
4.238395991E0,-4.405745864E-2,5.559397489E-2,1.186461449E0,1.188580043E0
4.243387814E0,-4.373496771E-2,4.558593035E-2,1.162330627E0,1.164046095E0
4.248379637E0,-1.492479444E-2,4.515966028E-2,1.143149376E0,1.144138383E0
4.253371460E0,-1.484459639E-2,4.952847958E-2,1.128875732E0,1.130059225E0
4.258363283E0,-3.371375799E-2,5.386230350E-2,1.128965378E0,1.130752223E0
4.263355106E0,-2.393524349E-2,3.441894799E-2,1.114809036E0,1.115597036E0
4.268346929E0,-3.323161602E-2,3.413017839E-2,1.115015984E0,1.116033088E0
4.273338752E0,-2.815826237E-2,3.859088570E-2,1.110470772E0,1.111497854E0
4.278330574E0,-4.691644013E-2,4.301584512E-2,1.115462303E0,1.117276897E0
4.283322397E0,-2.757711709E-2,4.265683889E-2,1.115664482E0,1.116820191E0
4.288314220E0,-3.688940406E-2,3.275614232E-2,1.087375641E0,1.088494179E0
4.293306043E0,-4.132872820E-2,3.247980773E-2,1.083063126E0,1.084337925E0
4.298297866E0,-2.673764527E-2,4.170417041E-2,1.069289207E0,1.070436149E0
4.303289689E0,-3.130859137E-2,4.610317945E-2,1.050882339E0,1.052358980E0
4.308281512E0,-3.109237552E-2,4.571560770E-2,1.042125702E0,1.043591218E0
4.313273335E0,-2.133448422E-2,5.482824892E-2,1.038189888E0,1.039855538E0
4.318265158E0,-2.590401471E-2,4.012387246E-2,1.020041466E0,1.021158918E0
4.323256981E0,-2.568696439E-2,4.458265007E-2,1.021037102E0,1.022332723E0
4.328248804E0,-2.551837265E-2,4.895764589E-2,1.012529373E0,1.014033417E0
4.333240627E0,-3.000634909E-2,3.900397569E-2,1.008839607E0,1.010039130E0
4.338232449E0,-2.975511551E-2,3.397520632E-2,1.009928703E0,1.010938014E0
4.343224272E0,-2.000959218E-2,3.364471346E-2,1.001513481E0,1.002278207E0
4.348216095E0,-2.938428521E-2,2.381572127E-2,9.836721420E-1,9.843990592E-1
4.353207918E0,-3.388798237E-2,3.311505914E-2,9.659776688E-1,9.671390071E-1
4.358199741E0,-2.885529399E-2,3.758420050E-2,9.531793594E-1,9.543563755E-1
4.363191564E0,-2.861303091E-2,4.196915776E-2,9.499855042E-1,9.513425113E-1
4.368183387E0,-2.362428606E-2,3.682050854E-2,9.468183517E-1,9.478284908E-1
4.373175210E0,-3.762468696E-2,5.550567806E-2,9.436759949E-1,9.460554321E-1
4.378167033E0,-3.251373768E-2,4.554272443E-2,9.168167114E-1,9.185228169E-1
4.383158856E0,-1.799546182E-2,3.086717427E-2,9.091777802E-1,9.098795827E-1
4.388150679E0,-8.346647024E-3,2.585805207E-2,9.063501358E-1,9.067573402E-1
4.393142502E0,-2.717489004E-2,3.997907788E-2,9.082908630E-1,9.095763262E-1
4.398134324E0,-3.174236417E-2,4.923400283E-2,9.007215500E-1,9.026244376E-1
4.403126147E0,-7.828712463E-3,4.891627282E-2,8.884687424E-1,8.898487493E-1
4.408117970E0,-1.740188897E-2,4.375951737E-2,8.715715408E-1,8.728428678E-1
4.413109793E0,-2.200354636E-2,2.439744771E-2,8.358173370E-1,8.364627980E-1
4.418101616E0,-2.158258855E-2,2.903679758E-2,8.573350906E-1,8.580981304E-1
4.423093439E0,-3.061261773E-2,4.313041270E-2,8.881692886E-1,8.897426876E-1
4.428085262E0,-4.441125691E-2,3.336554021E-2,8.902578354E-1,8.919891437E-1
4.433077085E0,-2.969813347E-2,1.427879184E-2,8.685874939E-1,8.692123432E-1
4.438068908E0,-1.045289636E-2,1.443760842E-2,8.613452911E-1,8.615296966E-1
4.443060731E0,-3.410324454E-2,-4.258625209E-3,8.399162292E-1,8.406190810E-1
4.448052606E0,-5.760478973E-2,1.528592408E-2,8.519048691E-1,8.539870475E-1
4.453044481E0,-1.467178762E-2,4.431217164E-2,8.590497971E-1,8.603170251E-1
4.458036356E0,3.720873594E-2,5.870980024E-2,8.139095306E-1,8.168721165E-1
4.463028231E0,4.136124253E-2,1.600859314E-2,7.074098587E-1,7.087987977E-1
4.468020106E0,3.641325235E-2,-4.523762316E-2,6.160297394E-1,6.187608644E-1
4.473011981E0,-2.504333854E-2,-9.149271250E-2,6.393585205E-1,6.463570244E-1
4.478003856E0,-7.174439728E-2,-1.135659814E-1,7.194747925E-1,7.319074174E-1
4.482995731E0,-9.479266405E-2,-1.213992909E-1,8.036880493E-1,8.183140703E-1
4.487987606E0,-9.927870333E-2,-1.295951754E-1,8.539838791E-1,8.694478916E-1
4.492979481E0,-9.475749731E-2,-1.146046221E-1,8.611469269E-1,8.738920027E-1
4.497971356E0,-7.156984508E-2,-1.002642512E-1,8.302774429E-1,8.393663056E-1
4.502963231E0,-2.497977018E-2,-6.272952259E-2,7.949256897E-1,7.977880884E-1
4.507955106E0,2.601626515E-2,-1.159655303E-2,7.646198273E-1,7.651501855E-1
4.512946981E0,5.308294296E-2,5.786561966E-2,7.203187943E-1,7.245863607E-1
4.517938856E0,8.040180802E-2,1.503034234E-1,7.001180649E-1,7.205698263E-1
4.522930731E0,1.032245755E-1,2.893116176E-1,6.943206787E-1,7.592349636E-1
4.527922606E0,1.405369937E-1,4.224087894E-1,6.743144989E-1,8.080098238E-1
4.532914481E0,1.019499004E-1,4.784634709E-1,6.117286682E-1,7.832834983E-1
4.537906356E0,2.124083042E-2,4.205129147E-1,5.116605759E-1,6.626302356E-1
4.542898231E0,-8.224461973E-2,2.641391158E-1,4.551429749E-1,5.326244245E-1
4.547890106E0,-1.374297589E-1,9.108646214E-2,5.320405960E-1,5.570016858E-1
4.552881981E0,-1.737377495E-1,1.017346978E-3,7.412586212E-1,7.613476106E-1
4.557873856E0,-1.965100169E-1,-2.541705966E-3,9.725008011E-1,9.921594908E-1
4.562865731E0,-1.864808500E-1,-3.960250318E-2,1.078377724E0,1.095099073E0
4.567857606E0,-1.435866505E-1,-1.055238247E-1,9.887027740E-1,1.004632062E0
4.572849481E0,-7.740415633E-2,-1.857739091E-1,7.810754776E-1,8.065867904E-1
4.577841356E0,-2.276569605E-3,-1.851174533E-1,5.846824646E-1,6.132921316E-1
4.582833231E0,2.469062805E-2,-1.229306236E-1,4.421644211E-1,4.595986734E-1
4.587825106E0,3.738042712E-2,-4.236422479E-2,3.910512924E-1,3.951115503E-1
4.592816981E0,6.445163488E-2,2.827748656E-2,4.590663910E-1,4.644303832E-1
4.597808856E0,6.314438581E-2,6.543347239E-2,5.834817886E-1,5.905249787E-1
4.602800731E0,4.328811169E-2,6.468601525E-2,7.353334427E-1,7.394412844E-1
4.607792606E0,-4.553407431E-3,2.619984746E-2,8.764076233E-1,8.768109760E-1
4.612784481E0,-8.921265602E-3,-2.366930246E-3,9.640617371E-1,9.641059196E-1
4.617776356E0,-3.657937050E-3,2.599410713E-2,9.465208054E-1,9.468847391E-1
4.622768231E0,6.163299084E-3,6.317822635E-2,8.294191360E-1,8.318446837E-1
4.627760106E0,2.501109242E-2,1.043585241E-1,6.135921478E-1,6.229057554E-1
4.632751981E0,2.896875143E-2,1.070103347E-1,3.853359222E-1,4.009665488E-1
4.637743856E0,1.355734468E-2,1.049399376E-1,2.159729004E-1,2.405004902E-1
4.642735731E0,-6.377339363E-3,1.125804037E-1,1.572313309E-1,1.934856821E-1
4.647727606E0,-2.160042524E-3,1.109546572E-1,2.224283218E-1,2.485758639E-1
4.652719481E0,1.651346684E-2,1.142834425E-1,3.820419312E-1,3.991108079E-1
4.657711356E0,1.937657595E-3,8.454179764E-2,6.067962646E-1,6.126604091E-1
4.662703231E0,-2.181902528E-2,3.125786781E-2,8.059301376E-1,8.068311539E-1
4.667695106E0,-5.012787879E-2,2.016231418E-3,9.226837158E-1,9.240465945E-1
4.672686981E0,-6.395277381E-2,-3.188192844E-2,9.387474060E-1,9.414632796E-1
4.677678856E0,-5.401889980E-2,-2.780288458E-2,8.834581375E-1,8.855446475E-1
4.682670731E0,-1.122280955E-2,-9.660288692E-3,7.716588974E-1,7.718009631E-1
4.687662606E0,7.278323174E-3,-1.069858670E-3,6.038131714E-1,6.038579837E-1
4.692654481E0,-7.662802935E-3,1.234288514E-2,4.706048965E-1,4.708290922E-1
4.697646356E0,1.310259104E-3,-7.396504283E-3,3.669929504E-1,3.670698172E-1
4.702638231E0,2.939817309E-2,6.466031075E-3,3.069715500E-1,3.084438274E-1
4.707630054E0,3.360947967E-2,2.040675282E-2,2.901811600E-1,2.928329529E-1
4.712621877E0,-1.900044084E-2,2.933660150E-2,3.162631989E-1,3.181887237E-1
4.717613699E0,-2.819029987E-2,3.804573417E-2,3.421230316E-1,3.453843361E-1
4.722605522E0,-6.104342639E-2,3.213694692E-2,3.962640762E-1,4.022241929E-1
4.727597345E0,-6.997868419E-2,2.608013153E-2,4.499607086E-1,4.561160256E-1
4.732589168E0,-6.488776207E-2,1.027794182E-2,4.984760284E-1,5.027866433E-1
4.737580991E0,-5.538652837E-2,-5.540996790E-3,5.560951233E-1,5.588740076E-1
4.742572814E0,-2.736605704E-2,-1.657752693E-2,5.942535400E-1,5.951142624E-1
4.747564637E0,-1.876908541E-2,-1.332965493E-2,6.083583832E-1,6.087937916E-1
4.752556460E0,-1.024520397E-2,-1.005895436E-2,6.223449707E-1,6.225105697E-1
4.757548283E0,1.250287890E-2,-6.768479943E-3,6.124706268E-1,6.126356201E-1
4.762540106E0,1.606592536E-2,-3.194640577E-2,5.599412918E-1,5.610819344E-1
4.767531929E0,-4.092454910E-3,-5.207085609E-2,4.983501434E-1,5.010798217E-1
4.772523752E0,-9.740710258E-3,-6.712841243E-2,4.515113831E-1,4.565781797E-1
4.777515574E0,3.651708364E-3,-6.311647594E-2,4.145622253E-1,4.193552947E-1
4.782507397E0,-2.109348774E-3,-6.384044886E-2,4.016637802E-1,4.067110087E-1
4.787499220E0,-2.201971412E-2,-6.465640664E-2,4.031190872E-1,4.088646686E-1
4.792491043E0,-1.802191138E-2,-7.031361014E-2,4.140605927E-1,4.203747940E-1
4.797482866E0,-4.562705755E-3,-7.592123002E-2,4.439058304E-1,4.503745527E-1
4.802474689E0,-2.920305729E-2,-1.100247800E-1,4.735040665E-1,4.869952482E-1
4.807466512E0,-5.373662710E-2,-1.154048741E-1,4.886140823E-1,5.049253722E-1
4.812458335E0,-6.842131913E-2,-9.714563191E-2,5.178422928E-1,5.312997185E-1
4.817450158E0,-5.909261107E-2,-7.443972677E-2,5.468254089E-1,5.550236369E-1
4.822441981E0,-4.994228482E-2,-1.408340037E-2,5.518312454E-1,5.542655477E-1
4.827433804E0,-4.091526568E-2,5.041357875E-2,5.473012924E-1,5.511390864E-1
4.832425627E0,-5.090609193E-2,9.062650800E-2,5.095691681E-1,5.200628147E-1
4.837417449E0,-7.026113570E-2,8.796581626E-2,4.958887100E-1,5.085078414E-1
4.842409272E0,-7.995814085E-2,2.864298224E-2,4.728202820E-1,4.803881179E-1
4.847401095E0,-7.543073595E-2,3.454551101E-3,4.594354630E-1,4.655992638E-1
4.852392918E0,-3.310278058E-2,-1.157936454E-2,4.983901978E-1,4.996225225E-1
4.857384741E0,3.925353289E-3,6.899058819E-3,5.322761536E-1,5.323353352E-1
4.862376564E0,2.150079608E-2,3.472016752E-2,5.183992386E-1,5.200053315E-1
4.867368387E0,2.928477526E-2,5.260956287E-2,4.714069366E-1,4.752366401E-1
4.872360210E0,5.114904046E-2,5.120581388E-2,3.820762634E-1,3.888708408E-1
4.877352033E0,6.328159571E-2,8.765475452E-2,3.077411652E-1,3.261786950E-1
4.882343856E0,6.591656804E-2,1.094028354E-1,2.577695847E-1,2.876788715E-1
4.887335679E0,3.088855743E-2,9.763312340E-2,2.271995544E-1,2.492106886E-1
4.892327502E0,2.504163980E-2,7.666543126E-2,2.348566055E-1,2.483189426E-1
4.897319324E0,1.489320397E-2,9.406165779E-2,2.899169922E-1,3.051577712E-1
4.902311147E0,2.406966686E-2,1.067687124E-1,3.919916153E-1,4.069844386E-1
4.907302970E0,9.579271078E-3,1.147678345E-1,4.599676132E-1,4.741662404E-1
4.912294793E0,-9.491145611E-3,8.966374397E-2,5.178747177E-1,5.256651901E-1
4.917286616E0,-3.779846430E-2,4.597309232E-2,5.325546265E-1,5.358700209E-1
4.922278439E0,-3.258261085E-2,-2.564121783E-2,5.281124115E-1,5.297374989E-1
4.927270262E0,-4.645308852E-2,-8.216451108E-2,5.047092438E-1,5.134591679E-1
4.932262085E0,-5.071091652E-2,-1.096755788E-1,5.052413940E-1,5.194893607E-1
4.937253960E0,-8.812145889E-2,-7.063016295E-2,4.772796631E-1,4.904588548E-1
4.942245835E0,-9.192830324E-2,-4.171098769E-2,4.020719528E-1,4.145509313E-1
4.947237710E0,-9.590393305E-2,-5.607020855E-2,2.800197601E-1,3.012515539E-1
4.952229585E0,-5.761380494E-2,-6.575885415E-2,1.732492447E-1,1.940589555E-1
4.957221460E0,-5.998134613E-3,-4.692760110E-2,1.433658600E-1,1.509700208E-1
4.962213335E0,3.524100780E-2,1.932881773E-2,1.897182465E-1,1.939292264E-1
4.967205210E0,3.345108032E-2,8.962930739E-2,2.784242630E-1,2.944018644E-1
4.972197085E0,2.258032560E-2,1.355007887E-1,3.426380157E-1,3.691492174E-1
4.977188960E0,1.230311394E-2,1.381010115E-1,3.493223190E-1,3.758315295E-1
4.982180835E0,2.140444517E-2,1.027447283E-1,3.416948318E-1,3.574492797E-1
