"t","x","y","z","a"
4.987172710E0,2.573159337E-2,7.253168523E-2,3.483724594E-1,3.567720992E-1
4.992164585E0,2.517005801E-2,6.182029843E-2,3.739862442E-1,3.798960278E-1
4.997156460E0,2.451378107E-2,3.720219433E-2,3.898859024E-1,3.924231716E-1
5.002148335E0,2.871188521E-2,2.248725295E-2,4.151430130E-1,4.167418507E-1
5.007140210E0,-2.676248550E-4,-6.787508726E-2,3.974447250E-1,4.031989689E-1
5.012132085E0,-3.134310246E-4,-1.383394003E-1,3.798847198E-1,4.042898568E-1
5.017123960E0,1.863512397E-2,-1.275926083E-1,3.719692230E-1,3.936854638E-1
5.022115835E0,8.784860373E-3,-5.055868626E-2,3.783731461E-1,3.818371278E-1
5.027107710E0,-1.084089279E-3,4.442429543E-2,3.514966965E-1,3.542945398E-1
5.032099585E0,-1.102083921E-2,8.127930760E-2,2.821207047E-1,2.938024451E-1
5.037091460E0,2.640607953E-2,8.923844993E-2,1.848411560E-1,2.069469375E-1
5.042083335E0,4.917353392E-2,7.834042609E-2,1.263599396E-1,1.565953164E-1
5.047075210E0,5.295759439E-2,4.409472644E-2,1.585731506E-1,1.728996698E-1
5.052067085E0,1.338124275E-4,2.952846885E-2,2.712192535E-1,2.728219783E-1
5.057058960E0,-3.275269270E-2,2.943159640E-2,3.924045563E-1,3.948674379E-1
5.062050835E0,-4.142194986E-2,4.348181188E-2,4.460973740E-1,4.501214424E-1
5.067042710E0,-4.067194462E-2,1.917302608E-2,4.376230240E-1,4.399269520E-1
5.072034585E0,-3.078445792E-2,4.412218928E-3,3.580064774E-1,3.593546832E-1
5.077026460E0,-1.663482189E-2,4.195730388E-2,2.933130264E-1,2.967653351E-1
5.082018335E0,-2.805292606E-3,8.393792808E-2,2.339143753E-1,2.485344652E-1
5.087010210E0,-1.743054390E-2,6.393913925E-2,1.939983368E-1,2.050058342E-1
5.092002085E0,-1.253449917E-2,1.111856103E-2,2.018795013E-1,2.025736141E-1
5.096993960E0,-1.222679019E-2,-3.630955517E-2,2.381744385E-1,2.412362770E-1
5.101985835E0,-1.187106967E-2,-2.156135440E-2,3.121519089E-1,3.131207890E-1
5.106977710E0,-5.440399051E-2,2.129890025E-2,3.522853851E-1,3.570972275E-1
5.111969585E0,-4.450190067E-2,6.619229913E-3,3.113689423E-1,3.146026884E-1
5.116961460E0,-1.119527221E-2,-3.182917833E-2,2.090759277E-1,2.117809582E-1
5.121953335E0,2.628102899E-2,-5.551260710E-2,1.741189957E-1,1.846341428E-1
5.126945210E0,3.485146165E-2,-3.146144748E-2,2.154312134E-1,2.204882191E-1
5.131937085E0,2.930861712E-2,2.572835982E-2,2.801332474E-1,2.828348985E-1
5.136928960E0,3.361019492E-2,6.340017915E-2,3.157958984E-1,3.238460705E-1
5.141920835E0,4.292827845E-2,4.847395420E-2,2.894220352E-1,2.965765935E-1
5.146912710E0,2.867826819E-2,-8.961454034E-3,2.300176620E-1,2.319717129E-1
5.151904585E0,-1.848968863E-2,-4.651886225E-2,2.233257294E-1,2.288673295E-1
5.156896460E0,-4.131925106E-2,-5.501881242E-2,2.974004745E-1,3.052562735E-1
5.161888335E0,-6.395711005E-2,-4.435402155E-2,3.803529739E-1,3.882346918E-1
5.166880210E0,-9.610591829E-2,-4.812481999E-2,4.293832779E-1,4.426311615E-1
5.171872085E0,-9.499953687E-2,-1.423272491E-2,4.257888794E-1,4.364901514E-1
5.176863960E0,-8.475930989E-2,9.472370148E-3,3.272762299E-1,3.382064415E-1
5.181855835E0,-5.591380596E-2,4.222144186E-2,1.916122437E-1,2.040202337E-1
5.186847710E0,-3.821343184E-3,5.095665157E-2,8.082962036E-2,9.562745699E-2
5.191839585E0,4.298815131E-2,5.976973474E-2,3.270053864E-2,8.055884539E-2
5.196831460E0,5.141955614E-2,5.916471779E-2,3.245353699E-2,8.483906322E-2
5.201823283E0,3.639116883E-2,6.821738183E-2,9.392356873E-2,1.216534632E-1
5.206815106E0,3.134173155E-2,7.719293237E-2,1.643676758E-1,1.842763842E-1
5.211806929E0,2.643600106E-2,5.280336738E-2,2.199773788E-1,2.277654604E-1
5.216798752E0,7.277309895E-3,-1.407186687E-2,2.276382446E-1,2.281888409E-1
5.221790574E0,7.114887238E-3,-6.588372588E-2,2.732219696E-1,2.811432582E-1
5.226782397E0,1.655367017E-2,-3.163988888E-2,3.516578674E-1,3.534662110E-1
5.231774220E0,-1.677185297E-2,3.550738096E-2,4.294404984E-1,4.312322005E-1
5.236766043E0,-4.011797905E-2,1.166866720E-2,4.258489609E-1,4.278936171E-1
5.241757866E0,-3.472882509E-2,-5.955643952E-2,3.320665359E-1,3.391478219E-1
5.246749689E0,-1.524195075E-2,-1.016444564E-1,2.580614090E-1,2.777761750E-1
5.251741512E0,-1.046714187E-2,-1.052713394E-2,2.226734161E-1,2.231677214E-1
5.256733335E0,-1.068308949E-2,6.532914937E-2,1.875934601E-1,1.989304713E-1
5.261725158E0,-2.979066968E-2,7.382135093E-2,8.158111572E-2,1.139848863E-1
5.266716981E0,-1.059827209E-2,1.581463218E-2,-2.830314636E-2,3.411002867E-2
5.271708804E0,3.677365184E-2,-3.467708826E-3,-4.230213165E-2,5.615867534E-2
5.276700627E0,1.721969247E-2,7.258601487E-2,8.626651764E-2,1.140489344E-1
5.281692449E0,-6.870180368E-3,1.574536264E-1,2.185125351E-1,2.694189523E-1
5.286684272E0,-2.105736732E-2,9.890270233E-2,2.451887131E-1,2.652219114E-1
5.291676095E0,-6.585597992E-3,7.652729750E-3,2.431488037E-1,2.433583266E-1
5.296667918E0,1.246431470E-2,-2.100607753E-2,2.506227493E-1,2.518102002E-1
5.301659741E0,1.220989227E-2,2.675214410E-2,3.007707596E-1,3.022049114E-1
5.306651564E0,-2.128323913E-2,8.841052651E-2,3.457498550E-1,3.575085450E-1
5.311643387E0,-6.656557322E-3,5.458673835E-2,3.286123276E-1,3.331817576E-1
5.316635210E0,-1.495689154E-3,-3.113757074E-2,2.546300888E-1,2.565312213E-1
5.321627033E0,-5.924493074E-3,-4.941500723E-2,2.002534866E-1,2.063453452E-1
5.326618856E0,-5.669891834E-3,-2.000401914E-2,1.843204498E-1,1.854894517E-1
5.331610679E0,-1.496666670E-2,4.364043474E-3,1.827688217E-1,1.834325167E-1
5.336602502E0,-1.938518882E-2,-3.795152903E-2,1.432399750E-1,1.494449549E-1
5.341594324E0,-9.522557259E-3,-8.001488447E-2,1.325340271E-1,1.551074762E-1
5.346586147E0,2.379739285E-2,-3.169983625E-3,1.599159241E-1,1.617079697E-1
5.351577970E0,1.869848371E-2,1.249105632E-1,1.680889130E-1,2.102526213E-1
5.356569793E0,-2.414169908E-2,1.139619052E-1,8.597183228E-2,1.447801555E-1
5.361561616E0,-9.337604046E-3,4.627731442E-2,-4.970550537E-3,4.747090743E-2
5.366553439E0,2.433833480E-2,2.235136926E-2,3.304290771E-2,4.673084633E-2
5.371545262E0,9.942173958E-3,6.546138227E-2,1.704587936E-1,1.828667267E-1
5.376537085E0,-9.185910225E-3,7.967172563E-2,2.782421112E-1,2.895697451E-1
5.381528908E0,-4.308670759E-3,8.186936378E-3,2.949056625E-1,2.950507420E-1
5.386520731E0,1.017826796E-2,-3.906175494E-2,2.781887054E-1,2.811020699E-1
5.391512554E0,5.600422621E-3,-6.692101061E-2,2.283706665E-1,2.380398028E-1
5.396504377E0,-1.313358545E-2,-8.959497511E-2,2.074518204E-1,2.263537241E-1
5.401496199E0,-3.116905689E-3,-8.813443780E-2,2.056932449E-1,2.238014862E-1
5.406488022E0,-1.207524538E-2,-4.394944012E-2,2.609281540E-1,2.648789655E-1
5.411479845E0,-3.515195847E-2,1.385554671E-2,2.967128754E-1,2.991089547E-1
5.416471668E0,-6.748449802E-2,4.713258147E-2,2.324867249E-1,2.466286985E-1
5.421463491E0,-5.216357112E-2,2.764129639E-2,1.118240356E-1,1.264503632E-1
5.426455366E0,-2.318435907E-2,-3.427211940E-2,-2.206897736E-2,4.689490842E-2
5.431447241E0,-1.864865422E-2,-5.272988975E-2,-5.036926270E-2,7.526802908E-2
5.436439116E0,-1.425313950E-2,-3.284110129E-2,2.288818359E-3,3.587378721E-2
5.441430991E0,9.304493666E-3,-3.621041775E-3,1.162328720E-1,1.166609021E-1
5.446422866E0,5.186462402E-2,1.075167954E-2,1.959896088E-1,2.030208477E-1
5.451414741E0,3.233832121E-2,1.520200074E-2,1.896162033E-1,1.929538090E-1
5.456406616E0,8.226215839E-3,-2.802342176E-2,1.263170242E-1,1.296494250E-1
5.461398491E0,1.770699024E-2,-2.799691260E-2,7.778263092E-2,8.454290208E-2
5.466390366E0,2.716121078E-2,7.236301899E-4,1.151199341E-1,1.182829414E-1
5.471382241E0,-1.564684510E-2,1.521709561E-2,1.758794785E-1,1.772285945E-1
5.476374116E0,-6.259043515E-2,1.098826528E-3,2.408742905E-1,2.488758602E-1
5.481365991E0,-5.215954781E-2,-3.669708967E-2,2.673397064E-1,2.748414333E-1
5.486357866E0,-2.793002129E-2,2.069109678E-2,3.125934601E-1,3.145200770E-1
5.491349741E0,-9.159952402E-3,1.057283431E-1,2.862672806E-1,3.053053278E-1
5.496341616E0,-4.288375378E-2,1.470655650E-1,1.557025909E-1,2.184275476E-1
5.501333491E0,4.654437304E-3,1.311275363E-1,7.222175598E-3,1.314087302E-1
5.506325366E0,5.674892664E-2,5.395241082E-2,-8.305358887E-2,1.141455296E-1
5.511317241E0,4.688391089E-2,-3.072619438E-3,-5.863189697E-2,7.513482171E-2
5.516309116E0,1.825973392E-2,-1.652534306E-2,7.003974915E-2,7.424332499E-2
5.521300991E0,-1.472046971E-2,-4.896251857E-2,2.261266708E-1,2.318346215E-1
5.526292866E0,-4.793077707E-3,-5.304704607E-2,3.191957474E-1,3.236091591E-1
5.531284741E0,1.408922672E-2,-1.497994363E-2,2.880582809E-1,2.887914096E-1
5.536276616E0,-6.844103336E-4,3.655658662E-2,1.574802399E-1,1.616690397E-1
5.541268491E0,8.562743664E-3,4.017694294E-2,-5.054473877E-4,4.108239039E-2
5.546260366E0,4.637658596E-2,4.903057218E-2,-7.646656036E-2,1.019898014E-1
5.551252241E0,3.664818406E-2,5.367632210E-2,-4.613876343E-3,6.515769183E-2
5.556244116E0,-2.502730489E-2,4.429452121E-2,1.615972519E-1,1.694167714E-1
5.561235991E0,-4.809933901E-2,3.009006381E-2,2.836866379E-1,2.893044536E-1
5.566227866E0,-3.314256668E-2,-2.234661579E-2,2.860603333E-1,2.888396012E-1
5.571219741E0,-3.776788712E-2,-6.990435719E-2,2.077121735E-1,2.223901514E-1
5.576211616E0,-1.897183061E-2,-3.164421022E-2,1.347770691E-1,1.397359823E-1
5.581203491E0,1.861017942E-2,3.483945131E-2,8.619308472E-2,9.481230932E-2
5.586195366E0,4.653736949E-2,5.813369155E-2,6.649780273E-2,9.983591849E-2
5.591187241E0,4.140216112E-2,2.905334532E-2,1.846122742E-2,5.384285224E-2
5.596179116E0,3.191971779E-2,-3.276565671E-2,-7.019042969E-4,4.574876297E-2
5.601170991E0,-1.041489840E-2,-6.532159448E-2,3.251266479E-2,7.370518425E-2
5.606162866E0,9.385198355E-3,-8.785226941E-2,1.271724701E-1,1.548513492E-1
5.611154741E0,-1.872032881E-2,-5.801460147E-2,2.542924881E-1,2.614972547E-1
5.616146616E0,-7.054093480E-2,1.395280659E-2,3.186378479E-1,3.266508570E-1
5.621138491E0,-6.990179420E-2,6.106385589E-2,2.590055466E-1,2.751343826E-1
5.626130366E0,-1.238757372E-2,3.645032644E-2,8.116340637E-2,8.983082330E-2
5.631122241E0,1.141032577E-2,-1.609227061E-2,-7.146263123E-2,7.413544611E-2
5.636114116E0,3.015607595E-2,-2.969153225E-2,-7.087421417E-2,8.254774521E-2
5.641105991E0,3.011524677E-2,-1.886487007E-4,7.689476013E-2,8.258188550E-2
5.646097866E0,-1.225271821E-2,-4.322156310E-3,2.186746597E-1,2.190603044E-1
5.651089741E0,-3.037062287E-2,-3.257513046E-2,2.500638962E-1,2.539989489E-1
5.656081616E0,-5.806714296E-3,-5.140432715E-2,1.624917984E-1,1.705277318E-1
5.661073491E0,1.333969831E-2,-2.269297838E-2,7.091808319E-2,7.564584154E-2
5.666065366E0,8.483588696E-3,5.827412009E-3,8.600234985E-3,1.341245875E-2
5.671057241E0,8.518159389E-3,1.072944701E-2,8.521080017E-3,1.613347071E-2
5.676049116E0,3.255105019E-2,2.044366300E-2,5.591678619E-2,6.785426444E-2
5.681040991E0,1.875713468E-2,3.962379694E-2,1.266479492E-1,1.340208134E-1
5.686032866E0,-1.370984316E-2,7.273526490E-2,1.445531845E-1,1.624007442E-1
5.691024689E0,-2.701631188E-2,5.793288350E-2,1.243276596E-1,1.397979508E-1
5.696016512E0,-2.617105842E-2,2.900688350E-2,8.528423309E-2,9.380684412E-2
5.701008335E0,-3.503698111E-2,2.422043681E-2,7.980823517E-2,9.046310853E-2
5.706000158E0,-5.994230509E-3,4.806628823E-2,1.076192856E-1,1.180178355E-1
5.710991981E0,8.562266827E-3,4.327242076E-2,1.019582748E-1,1.110914246E-1
5.715983804E0,1.354953647E-2,5.336403847E-4,9.159374237E-2,9.259205340E-2
5.720975627E0,1.400429010E-2,-3.704895079E-2,7.655811310E-2,8.619680723E-2
5.725967449E0,4.305052757E-2,-7.416534424E-2,7.113838196E-2,1.114204452E-1
5.730959272E0,4.351705313E-2,-7.773135602E-2,1.179924011E-1,1.478448658E-1
5.735951095E0,1.450598240E-3,-4.808114469E-2,1.739482880E-1,1.804768894E-1
5.740942918E0,-2.596932650E-2,-3.323106468E-2,1.629648209E-1,1.683337233E-1
5.745934741E0,-5.311030149E-2,-5.189725757E-2,9.034442902E-2,1.169450526E-1
5.750926564E0,-3.739154339E-2,-7.515642047E-2,2.782917023E-2,8.843685753E-2
5.755918387E0,-2.195832133E-2,-7.897168398E-3,3.825187683E-3,2.364667430E-2
5.760910210E0,-2.115577459E-2,7.774254680E-2,5.125713348E-2,9.549222018E-2
5.765902033E0,-2.515518665E-2,1.482624114E-1,6.031227112E-2,1.620249860E-1
5.770893856E0,-2.927941084E-2,1.469716579E-1,2.181148529E-2,1.514387434E-1
5.775885679E0,-9.526044130E-3,8.876417577E-2,-5.436134338E-2,1.045226295E-1
5.780877502E0,2.915853262E-2,5.050110817E-2,-7.767963409E-2,9.713242252E-2
5.785869324E0,4.883596301E-2,4.156330228E-2,-1.535224915E-2,6.594051056E-2
5.790861147E0,4.021912813E-2,3.770613670E-2,7.018280029E-2,8.924660481E-2
5.795852970E0,3.218606114E-2,5.652323365E-3,1.407384872E-1,1.444825702E-1
5.800844793E0,1.033675671E-2,-4.523275793E-2,1.679630280E-1,1.742539230E-1
5.805836616E0,1.256823540E-2,-4.821011424E-2,1.759624481E-1,1.828796293E-1
5.810828439E0,-1.381143928E-2,-2.762769163E-2,1.696586609E-1,1.724474019E-1
5.815820262E0,-4.487293959E-2,2.072632313E-3,1.634159088E-1,1.694775376E-1
5.820812085E0,-5.214147270E-2,-6.562724710E-3,1.192464828E-1,1.303131851E-1
5.825803908E0,-4.995535314E-2,-1.987455785E-2,8.969402313E-2,1.045731951E-1
5.830795731E0,-3.379857540E-2,-4.689007998E-3,8.414077759E-2,9.079648092E-2
5.835787554E0,-2.278278768E-2,3.411255777E-2,8.813667297E-2,9.721520012E-2
5.840779377E0,2.128839493E-3,3.455118835E-2,6.361675262E-2,7.242518753E-2
5.845771199E0,7.735669613E-3,6.546780467E-3,4.880046844E-2,4.984161554E-2
5.850763022E0,1.324310899E-2,-6.925716996E-3,3.885650635E-2,4.163140134E-2
5.855754845E0,2.350479364E-2,-3.927992284E-2,4.798793793E-2,6.631915145E-2
5.860746668E0,5.288144946E-2,-2.393110096E-2,1.045246124E-1,1.195597754E-1
5.865738491E0,1.104626060E-2,1.007467508E-2,1.178512573E-1,1.187957819E-1
5.870730314E0,-1.124195755E-2,-3.891617060E-3,8.832931519E-2,8.912684340E-2
5.875722137E0,-9.604021907E-3,-2.713258564E-2,4.955387115E-2,5.730620025E-2
5.880713960E0,1.086172462E-2,-2.638845146E-2,3.959655762E-2,4.880793795E-2
5.885705783E0,4.055184126E-2,-6.502971053E-3,6.296062469E-2,7.517167501E-2
5.890697606E0,8.213579655E-3,1.326711476E-2,1.146221161E-1,1.156793358E-1
5.895689429E0,-9.609535336E-3,1.382686198E-2,1.611051559E-1,1.619827045E-1
5.900681252E0,-1.768149436E-2,-7.265806198E-5,1.644668579E-1,1.654145939E-1
5.905673074E0,-2.100616693E-3,1.443074644E-2,1.678085327E-1,1.684409769E-1
5.910664949E0,1.314505935E-2,1.916003227E-2,1.141490936E-1,1.164899781E-1
5.915656824E0,1.375997066E-2,3.319193423E-2,6.569576263E-2,7.487973370E-2
5.920648699E0,-9.474933147E-3,1.386609674E-2,8.152008057E-3,1.866810735E-2
5.925640574E0,8.244365454E-4,-1.933494210E-2,-4.417133331E-2,4.822474850E-2
5.930632449E0,1.129737496E-2,-1.401428878E-2,-2.484226227E-2,3.067847724E-2
5.935624324E0,1.708841324E-2,1.041230559E-2,3.230571747E-2,3.800117572E-2
5.940616199E0,2.308849990E-2,1.084247231E-2,7.947635651E-2,8.346933136E-2
5.945608074E0,-4.095345736E-3,-7.727473974E-3,7.876586914E-2,7.924990758E-2
5.950599949E0,-1.206068695E-2,-3.094027936E-2,7.331466675E-2,8.048478997E-2
5.955591824E0,-1.521104574E-2,-3.021712601E-2,1.011486053E-1,1.066559468E-1
5.960583699E0,-1.843726635E-2,-1.061901450E-3,1.335029602E-1,1.347742587E-1
5.965575574E0,-2.179150283E-2,2.305018902E-2,1.513471603E-1,1.546355191E-1
5.970567449E0,-2.527379990E-2,2.796861529E-2,1.405553818E-1,1.455225884E-1
5.975559324E0,-5.244016647E-3,2.329862118E-2,9.662151337E-2,9.952910280E-2
5.980551199E0,2.710819244E-4,-9.669557214E-3,5.305385590E-2,5.392852165E-2
5.985543074E0,2.473641932E-2,-2.326798439E-2,3.833770752E-2,5.121590921E-2
5.990534949E0,3.965711594E-2,-8.211582899E-3,5.697917938E-2,6.990524888E-2
5.995526824E0,4.036207497E-2,1.616588235E-2,7.546234131E-2,8.709189287E-2
6.000518699E0,-6.216928363E-3,-2.603143454E-3,6.055068970E-2,6.092464671E-2
6.005510574E0,-1.906368136E-2,-2.121692896E-2,5.051040649E-2,5.800761317E-2
6.010502449E0,-8.114650846E-3,-3.962147236E-2,4.530239105E-2,6.072903149E-2
6.015494324E0,2.148069441E-2,-5.322994292E-2,7.338523865E-2,9.316780725E-2
6.020486199E0,1.253214478E-2,-4.788735509E-2,9.649658203E-2,1.084520344E-1
6.025478074E0,1.300108433E-2,-3.799715638E-2,9.093093872E-2,9.940446521E-2
6.030469949E0,2.291351557E-2,-4.656165838E-3,7.117176056E-2,7.491414137E-2
6.035461824E0,1.849892735E-2,3.305082023E-2,3.733348846E-2,5.318229397E-2
6.040453699E0,1.432600617E-2,5.145196617E-2,-1.047325134E-2,5.442635638E-2
6.045445574E0,3.888688982E-2,6.025332212E-2,-4.839038849E-2,8.651174906E-2
6.050437449E0,3.010600805E-2,7.388624549E-2,-6.700229645E-2,1.041866437E-1
6.055429324E0,7.410347462E-3,6.402640045E-2,-7.122612000E-2,9.605963446E-2
6.060421199E0,-5.185380578E-3,5.455912650E-2,-4.219150543E-2,6.916436645E-2
6.065413074E0,-1.246212423E-2,7.648304105E-3,-1.816558838E-2,2.331929881E-2
6.070404949E0,9.071409702E-3,-2.901244164E-2,3.888607025E-2,4.935725583E-2
6.075396824E0,1.143053174E-2,-2.717153728E-2,1.239509583E-1,1.274079650E-1
6.080388699E0,-1.466795802E-2,-2.534687519E-2,1.608219147E-1,1.634665143E-1
6.085380574E0,-2.145113051E-2,-4.698351026E-3,1.593990326E-1,1.609045590E-1
6.090372449E0,-1.393295825E-2,1.087562740E-2,1.484956741E-1,1.495438793E-1
6.095364324E0,7.613137364E-3,3.086148202E-2,1.044511795E-1,1.091807668E-1
6.100356199E0,5.032345653E-3,7.787033916E-3,4.178810120E-2,4.280429653E-2
6.105348074E0,-2.483427525E-3,-2.464279532E-2,-3.934192657E-2,4.648894450E-2
6.110339949E0,1.370431483E-2,-3.306193650E-2,-8.180522919E-2,8.929163126E-2
6.115331824E0,-2.431752980E-1,3.684675694E-2,-3.039585114E0,3.049519564E0
6.120323699E0,-4.724020660E-1,6.068547964E-1,-6.053850174E0,6.102502633E0
6.125315574E0,4.556939006E-1,5.729727745E-1,-2.362048626E0,2.472898793E0
6.130307449E0,5.552515984E-1,2.767835855E-1,-1.279416084E0,1.421906821E0
6.135299324E0,3.072760701E-1,6.497843564E-2,-1.249847412E-1,3.380265757E-1
6.140291199E0,2.541173100E-1,-2.376997620E-1,1.808241844E0,1.841416670E0
6.145283074E0,8.365997672E-2,-4.427528679E-1,3.441291809E0,3.470665413E0
6.150274949E0,-1.832782477E-1,-5.751861334E-1,4.369429588E0,4.410934700E0
6.155266824E0,-3.555974364E-1,-6.599904299E-1,4.818266869E0,4.876241639E0
6.160258699E0,-3.184382915E-1,-6.391741037E-1,4.405791283E0,4.463288396E0
6.165250574E0,-1.709450781E-1,-4.810800850E-1,3.018296242E0,3.061171748E0
6.170242449E0,-2.509464025E-1,-1.916658878E-1,1.575211525E0,1.606549488E0
6.175234324E0,-3.801252842E-1,2.637467533E-2,4.783058167E-1,6.115286661E-1
6.180226199E0,-3.040737510E-1,8.387544751E-2,-3.063545227E-1,4.397147147E-1
6.185218074E0,4.473987967E-2,1.305842847E-1,-1.056575775E0,1.065554448E0
6.190209897E0,2.269835472E-1,1.810636967E-1,-1.447223663E0,1.476062981E0
6.195201720E0,1.712846458E-1,2.107737064E-1,-1.440491676E0,1.465871841E0
6.200193543E0,1.183883846E-2,1.708353162E-1,-1.228164673E0,1.240045696E0
